Prices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
2.0569100379943848,0.0,-0.04583811759948686,0.01434075832366937,0.03994469983237124,0.3590152982460917,26.41731102728771
2.0669949054718018,0.010084867477416992,0.0,0.015061106000627726,0.03350547381809773,0.44951180462019263,31.011255181738633
2.115278005599976,0.04828310012817427,0.0,0.01506108897072925,0.03350547381809773,0.4495112963480647,31.01123099078805
2.1565320491790767,0.041254043579100674,0.0,0.01800780636923644,0.02994757039206359,0.6013110958079154,37.55117274726268
2.1479752063751216,0.0,-0.008556842803955078,0.01800780636923644,0.02654244218553809,0.6784532577431089,40.421337598365675
2.1109988689422607,0.0,-0.036976337432860884,0.01800780636923644,0.025101866040910897,0.7173891510650008,41.7720788919697
2.179450273513794,0.0684514045715332,0.0,0.022897192410060243,0.02444701535361144,0.9366048198058562,48.36323911967494
2.1925916671752934,0.013141393661499468,0.0,0.01735302380153105,0.02444701535361144,0.7098217737637886,41.514372120860024
2.1837289333343506,0.0,-0.008862733840942827,0.016239830425807344,0.025080067770821644,0.647519399636587,39.302687408683504
2.169366836547852,0.0,-0.01436209678649858,0.016239830425807344,0.02590950897761744,0.6267903586994458,38.52926440998457
2.092969417572021,0.0,-0.07639741897583097,0.016239830425807344,0.024119632584708044,0.673303391698573,40.23797447844181
2.111610412597656,0.018640995025634766,0.0,0.017571330070495543,0.02357394354684009,0.745370838594837,42.70558566195137
2.1271955966949463,0.015585184097290483,0.0,0.018684557506016292,0.013642396245683943,1.3695949867991515,57.798695322579164
2.06943941116333,0.0,-0.05775618553161621,0.018029774938310896,0.017767838069370816,1.0147421913638228,50.36585800970007
2.0009877681732178,0.0,-0.0684516429901123,0.015388642038617848,0.022657241140093123,0.6791931084401479,40.447587893632466
2.0263514518737797,0.025363683700561968,0.0,0.01720033373151513,0.01938308988298692,0.887388638001021,47.01674155148437
2.006488561630249,0.0,-0.019862890243530718,0.016479986054556774,0.020801867757524826,0.7922358822128045,44.20377306778734
2.007099151611328,0.0006105899810791016,0.0,0.01307480675833569,0.020801867757524826,0.6285400383629511,38.595307671696865
2.0572159290313716,0.0501167774200435,0.0,0.013707859175545891,0.020801867757524826,0.6589725180128231,39.72172599954604
2.023906707763672,0.0,-0.03330922126769975,0.013707859175545891,0.022569894790649445,0.6073514875764935,37.78585407552868
2.0538549423217773,0.02994823455810547,0.0,0.01584701878683914,0.01992872783115938,0.7951846661311556,44.29542437240602
2.1770057678222656,0.12315082550048828,0.0,0.019754120281764504,0.01992872783115938,0.9912383996171662,49.77999619773006
2.1326961517333984,0.0,-0.04430961608886719,0.018815449305943113,0.02309370040893561,0.8147438034080878,44.89580302619022
2.098470687866211,0.0,-0.0342254638671875,0.018815449305943113,0.0249053239822388,0.755479001974089,43.03549066235085
2.07768988609314,0.0,-0.020780801773070845,0.018815449305943113,0.025363802909851105,0.7418228793536058,42.5888813464718
2.0385754108428955,0.0,-0.039114475250244585,0.018815449305943113,0.02270073550088065,0.8288475633405441,45.32075717817532
2.031241178512573,0.0,-0.00733423233032271,0.017483949661254914,0.023224609238760845,0.7528199713291613,42.949075412365296
2.023601055145264,0.0,-0.007640123367308682,0.016370722225734165,0.02377033233642575,0.6887039690500081,40.782989894755985
2.0061821937561035,0.0,-0.0174188613891606,0.016370722225734165,0.02088909489767892,0.7836970584854391,43.9366682115228
2.066689968109131,0.060507774353027344,0.0,0.02069270610809326,0.015999691826956614,1.293319042134909,56.39507710758489
2.0486602783203125,0.0,-0.01802968978881836,0.01888101441519598,0.01728752681187221,1.0921755680071856,52.202864076435596
2.0092389583587646,0.0,-0.03942131996154785,0.01888101441519598,0.018684557506016292,1.0105143998789605,50.261485316384544
2.022073268890381,0.012834310531616211,0.0,0.019754137311662916,0.018684557506016292,1.0572440532938618,51.391280076911826
2.0825788974761963,0.06050562858581543,0.0,0.02049619810921805,0.018684557506016292,1.0969592457631616,52.31190105289516
2.119556188583374,0.036977291107177734,0.0,0.023137433188302175,0.01630532741546631,1.4190106459533782,58.660785487949724
2.151031255722046,0.031475067138671875,0.0,0.023246492658342634,0.01630532741546631,1.42569922492279,58.77477348693839
2.126889705657959,0.0,-0.024141550064086914,0.01445000512259347,0.018029723848615373,0.8014546004099328,44.4893032679012
2.188617706298828,0.06172800064086914,0.0,0.018859148025512695,0.014864751270839147,1.268716016964881,55.92220478357562
2.173950433731079,0.0,-0.014667272567749023,0.018859148025512695,0.013467737606593541,1.4003204232520556,58.33889549441246
2.173644781112671,0.0,-0.0003056526184082031,0.018859148025512695,0.012005226952689066,1.5709114121568866,61.103288301908385
2.1968703269958496,0.02322554588317871,0.0,0.02051811558859689,0.009211335863385881,2.2274853390325613,69.01612571539209
2.1968703269958496,0.0,0.0,0.02051811558859689,0.008687462125505687,2.361807774488865,70.25409936913951
2.1705884933471684,0.0,-0.026281833648681197,0.02051811558859689,0.01001901285988944,2.047917881285493,67.19071710756725
2.1574480533599854,0.0,-0.013140439987183061,0.02051811558859689,0.009713411331176758,2.1123490902460493,67.86992811526343
2.0825788974761963,0.0,-0.07486915588378906,0.016196131706237793,0.015061208180018834,1.07535408266414,51.81545123537203
2.068828821182251,0.0,-0.013750076293945312,0.016196131706237793,0.014755521501813616,1.0976319409820323,52.3271942773794
2.0715782642364498,0.0027494430541987747,0.0,0.01639252049582342,0.011939712933131627,1.3729409230883312,57.858200755435504
2.0043492317199707,0.0,-0.06722903251647905,0.015475784029279405,0.0167417866843087,0.9243806722124908,48.035229492806934
2.0767738819122314,0.07242465019226074,0.0,0.01632714271545407,0.0167417866843087,0.9752329917545026,49.37306109332707
2.0529379844665527,0.0,-0.02383589744567871,0.013685907636369945,0.018444350787571468,0.7420108082954078,42.59507488483841
2.082885503768921,0.029947519302368164,0.0,0.013576797076633966,0.018444350787571468,0.7360951455001902,42.39947029447584
2.126583814620972,0.043698310852051225,0.0,0.016698104994637624,0.0167199543544224,0.9986932165410489,49.96730905353217
2.0871632099151607,0.0,-0.039420604705811435,0.0122889620917184,0.019535711833408933,0.6290511549572754,38.61457346155427
2.0538549423217773,0.0,-0.033308267593383345,0.0122889620917184,0.020867211478097097,0.588912519749814,37.06387308487837
2.030629873275757,0.0,-0.023225069046020508,0.0122889620917184,0.022504312651497976,0.5460714255985241,35.31993519556353
2.0773844718933105,0.04675459861755371,0.0,0.01396960871560233,0.022504312651497976,0.6207525167258311,38.30026548284166
2.0654668807983403,0.0,-0.011917591094970259,0.01396960871560233,0.023355569158281568,0.5981275224307216,37.42677064474686
2.0752453804016118,0.009778499603271484,0.0,0.014668072972978865,0.02147829532623291,0.682925378862062,40.57965893436305
2.0339915752410893,0.0,-0.04125380516052246,0.014668072972978865,0.023486392838614294,0.6245349413070741,38.44392172966028
2.0663836002349854,0.03239202499389604,0.0,0.016981789043971438,0.01813859598977222,0.9362240083822878,48.35308333793989
2.0569100379943848,0.0,-0.009473562240600586,0.016981789043971438,0.017833130700247595,0.9522606730929002,48.77733215740427
2.0721902847290044,0.015280246734619585,0.0,0.017876846449715784,0.017833130700247595,1.0024513782915068,50.06120943354935
2.100914478302002,0.028724193572997603,0.0,0.019928574562072754,0.013031056949070521,1.529313749449481,60.46358423435387
2.046825408935547,0.0,-0.05408906936645508,0.014755385262625558,0.01689456190381731,0.8733807568748848,46.62056838524547
2.031546831130981,0.0,-0.015278577804565874,0.014755385262625558,0.016283324786594968,0.9061653842815156,47.5386549222786
2.046214818954468,0.014667987823487216,0.0,0.013663990156991204,0.016283324786594968,0.8391400611403331,45.62676214121703
2.0734121799468994,0.027197360992431197,0.0,0.01248535088130406,0.016283324786594968,0.7667568537097817,43.399115848893935
2.089608907699585,0.016196727752685547,0.0,0.013642260006495885,0.013467567307608437,1.0129713626000412,50.322194414710566
2.1843404769897456,0.09473156929016069,0.0,0.020408800670078792,0.011088405336652483,1.8405532671698017,64.79559064926973
2.1400301456451416,0.0,-0.04431033134460405,0.020408800670078792,0.012594495500837022,1.6204540045865623,61.83867382332577
2.2246778011322017,0.0846476554870601,0.0,0.023115447589329246,0.012594495500837022,1.8353611375535455,64.73112413246811
2.2161216735839844,0.0,-0.00855612754821733,0.023115447589329246,0.012354390961783241,1.8710309282613755,65.1693059048453
2.215510606765747,0.0,-0.0006110668182373047,0.022416983331952713,0.012398038591657334,1.8081072394013313,64.3888244021196
2.219482421875,0.00397181510925293,0.0,0.022700684411185064,0.009451338223048587,2.4018486986134775,70.60421880586344
2.2674601078033447,0.04797768592834473,0.0,0.023813945906502827,0.009451338223048587,2.5196374676793116,71.5879828765616
2.266543388366699,0.0,-0.0009167194366455078,0.023813945906502827,0.008840135165623224,2.6938440940483015,72.9279315926937
2.264404535293579,0.0,-0.002138853073120117,0.022722499711172857,0.008992910385131805,2.5267125700196584,71.64498154737839
2.2579874992370605,0.0,-0.006417036056518555,0.020670771598815887,0.009451270103454559,2.187089287741386,68.62340807813777
2.2543201446533203,0.0,-0.0036673545837402344,0.020670771598815887,0.005849719047546355,3.533634937131925,77.9426439519936
2.2998528480529785,0.0455327033996582,0.0,0.02392310755593433,0.004758392061505935,5.0275612531942455,83.40954230087567
2.2812120914459233,0.0,-0.01864075660705522,0.022875394139970955,0.006089874676295594,3.75629965408185,78.97525234471294
2.2307891845703125,0.0,-0.050422906875610796,0.02093272549765444,0.009691510881696366,2.1599032135627603,68.35346108995188
2.314826250076294,0.08403706550598145,0.0,0.025778463908604148,0.009691510881696366,2.6599014563652825,72.67685996679486
2.371665954589844,0.05683970451355025,0.0,0.023071902138846263,0.009691510881696366,2.3806300607287607,70.41971519994026
2.33499526977539,0.0,-0.03667068481445401,0.023071902138846263,0.009145821843828505,2.522671284529221,71.61245205047162
2.35332989692688,0.018334627151489702,0.0,0.018335257257734088,0.009145821843828505,2.0047686879125584,66.71956799793765
2.352414131164551,0.0,-0.0009157657623291016,0.018335257257734088,0.00860008171626506,2.131986399973061,68.07138115259372
2.2876288890838623,0.0,-0.06478524208068848,0.018335257257734088,0.013183951377868717,1.3907254913358242,58.17169291815066
2.2637932300567627,0.0,-0.02383565902709961,0.018051556178501738,0.014886498451232974,1.2126126394086056,54.80456080792871
2.3035192489624023,0.03972601890563965,0.0,0.01746215139116566,0.014886498451232974,1.1730193939407798,53.981082599244736
2.286712646484375,0.0,-0.016806602478027344,0.01746215139116566,0.01602149009704596,1.0899205557905833,52.15129124266085
2.268071174621582,0.0,-0.01864147186279297,0.01746215139116566,0.017200248582022595,1.0152266874454827,50.37779093390194
2.280600309371948,0.012529134750365767,0.0,0.01835708958762036,0.01674188886369984,1.096476612470092,52.30092269802195
2.255542993545532,0.0,-0.025057315826416016,0.01835708958762036,0.01826974323817668,1.0047809292284502,50.11923819602299
2.2378182411193848,0.0,-0.017724752426147017,0.015104753630501915,0.01953579698290147,0.7731833845182878,43.60425386730853
2.2998528480529785,0.06203460693359375,0.0,0.01953579698290147,0.01820431436811181,1.0731410471092497,51.76401521766298
2.2925183773040767,0.0,-0.007334470748901811,0.01953579698290147,0.015126568930489739,1.2914889736511437,56.36025259128129
2.30413031578064,0.011611938476563388,0.0,0.014362573623657322,0.015126568930489739,0.9494931527206757,48.70461593545897
2.2702105045318604,0.0,-0.03391981124877974,0.010302594729832304,0.017549412591116864,0.5870620840635575,36.990492681951515
2.2775440216064453,0.007333517074584961,0.0,0.010826417378016944,0.014930077961513006,0.7251413827794775,42.03373648200122
2.413836479187012,0.13629245758056685,0.0,0.019251976694379596,0.014930077961513006,1.2894759654978125,56.32188260239872
2.4431731700897217,0.029336690902709517,0.0,0.021347454616001706,0.014864666121346641,1.4361206933094415,58.95113067483074
2.489316463470459,0.046143293380737305,0.0,0.02464340414319723,0.010237148829868894,2.4072526982605993,70.65084135055497
2.4767873287200928,0.0,-0.012529134750366211,0.02464340414319723,0.009429539952959365,2.6134259217453284,72.32543238310008
2.496039628982544,0.019252300262451172,0.0,0.023180995668683764,0.009429539952959365,2.4583379236235854,71.08437572947707
2.511624813079834,0.015585184097290039,0.0,0.024294223104204482,0.008229068347385984,2.952244662291777,74.69792268831523
2.4572300910949707,0.0,-0.05439472198486328,0.024294223104204482,0.010782871927533863,2.253038269161821,69.25950704362108
2.4575350284576416,0.00030493736267089844,0.0,0.023421066147940563,0.010782871927533863,2.172061979901227,68.47476479538592
2.4777042865753174,0.02016925811767578,0.0,0.02486172744206026,0.008993063654218434,2.7645448089759945,73.43636347173636
2.4190316200256348,0.0,-0.05867266654968262,0.02486172744206026,0.011917914663042404,2.086080337456751,67.59643655861197
2.4135313034057617,0.0,-0.005500316619873047,0.020430684089660707,0.012310794421604765,1.6595747918433261,62.40000457716365
2.3924460411071777,0.0,-0.021085262298583984,0.020430684089660707,0.013292993818010634,1.5369512970042338,60.58260948166988
2.4358386993408203,0.04339265823364258,0.0,0.02270073550088065,0.013292993818010634,1.7077218128337273,63.068584251885746
2.4602861404418945,0.02444744110107422,0.0,0.024446981293814524,0.01087015015738351,2.24900125019975,69.22131070468134
2.5195701122283936,0.05928397178649902,0.0,0.028157728058951243,0.01087015015738351,2.590371581925684,72.14772963795426
2.546767473220825,0.02719736099243164,0.0,0.020365221159798726,0.01087015015738351,1.8734995253000921,65.19922863409676
2.54004430770874,0.0,-0.006723165512085405,0.01826974323817662,0.01135037626538961,1.6096156471822034,61.68018071627619
2.577631950378418,0.03758764266967818,0.0,0.017658625330243823,0.01135037626538961,1.555774444596148,60.87291653947125
2.5974953174591064,0.019863367080688477,0.0,0.019077437264578716,0.010455438068934881,1.82464255814029,64.59729047421888
2.5684645175933842,0.0,-0.029030799865722212,0.017702272960117917,0.012529066630772181,1.4128963858041919,58.556032248906085
2.616135358810425,0.04767084121704057,0.0,0.01999410561152867,0.012529066630772181,1.5958176455396829,61.47649270670956
2.6234700679779053,0.007334709167480469,0.0,0.020518013409205844,0.00864372934613909,2.3737454734593997,70.35935259886065
2.642416477203369,0.018946409225463867,0.0,0.021849547113691057,0.00864372934613909,2.527791678652066,71.65365500317496
2.7075064182281494,0.06508994102478027,0.0,0.02505816732134138,0.00864372934613909,2.8989995310917682,74.35239496630595
2.759762525558472,0.05225610733032271,0.0,0.028790746416364428,0.004452824592590332,6.465726600655529,86.60545646136848
2.800099372863769,0.04033684730529696,0.0,0.031671949795314215,0.004059944834027972,7.801078854534999,88.6377566145232
2.736231803894043,0.0,-0.06386756896972612,0.031671949795314215,0.007115823881966695,4.450918167828602,81.65446684006349
2.8055994510650635,0.06936764717102051,0.0,0.03352730614798406,0.007115823881966695,4.711654856010528,82.49193928537764
2.805294752120972,0.0,-0.0003046989440913528,0.03178106035505019,0.007137588092258935,4.452633010514898,81.6602364752663
2.801016569137573,0.0,-0.004278182983399326,0.027546490941728834,0.007443172591073173,3.70090718771807,78.72751024285967
2.790625810623169,0.0,-0.010390758514403853,0.02560382229941229,0.008185369627816306,3.127998302288382,75.77518383557369
2.7845139503479004,0.0,-0.006111860275268555,0.02560382229941229,0.008141704968043673,3.1447740245940765,75.87323231456662
2.7890987396240234,0.004584789276123047,0.0,0.023246475628444063,0.008141704968043673,2.855234342153992,74.06123957068506
2.745093584060669,0.0,-0.04400515556335449,0.021827663694109174,0.011284930365426136,1.934231137214902,65.9195219041546
2.659834623336792,0.0,-0.08525896072387695,0.021827663694109174,0.015301227569580047,1.4265302306531378,58.78889175302652
2.6971163749694824,0.03728175163269043,0.0,0.02108558586665559,0.015301227569580047,1.3780323030143848,57.9484265738357
2.712090492248535,0.014974117279052734,0.0,0.021631257874625037,0.015301227569580047,1.4136942788583544,58.56973234932691
2.6323318481445312,0.0,-0.0797586441040039,0.02027794292994905,0.020998273577008897,0.9656957204401536,49.12742650850954
2.721258640289306,0.08892679214477495,0.0,0.02198057515280581,0.020998273577008897,1.0467801113360309,51.14277325338811
2.7059788703918457,0.0,-0.015279769897460493,0.01824799605778276,0.02208968571254179,0.8260867218867742,45.23808820170565
2.680615186691284,0.0,-0.025363683700561523,0.015366792678832977,0.02390137740543904,0.6429249837014029,39.132948252630186
2.611857414245605,0.0,-0.06875777244567916,0.015366792678832977,0.0242506776537214,0.6336644648969163,38.78791995006761
2.6375257968902592,0.02566838264465421,0.0,0.012245416641235383,0.0242506776537214,0.5049515240806582,33.5526770132428
2.5901598930358887,0.0,-0.04736590385437056,0.012245416641235383,0.027612192290169917,0.44347860946900675,30.722908296655902
2.5333211421966557,0.0,-0.056838750839232954,0.012245416641235383,0.0313665185655866,0.39039769796671964,28.07813178471359
2.511930227279663,0.0,-0.02139091491699263,0.012245416641235383,0.032152244022914375,0.3808572935844937,27.581220402279712
2.4908447265625,0.0,-0.021085500717163086,0.012245416641235383,0.033221789768763985,0.36859593436922083,26.932414828420846
2.4911506175994877,0.0003058910369877488,0.0,0.01193978105272572,0.033221789768763985,0.3593960811813884,26.43792240956394
2.471287488937378,0.0,-0.01986312866210982,0.01193978105272572,0.031497359275817934,0.37907244693660636,27.487493335006178
2.5926051139831543,0.12131762504577637,0.0,0.0206053256988526,0.025407433509826723,0.8109959508851285,44.78176500001297
2.5608248710632324,0.0,-0.031780242919921875,0.017942343439374713,0.027677450861249713,0.6482657499536996,39.330171725761424
2.617663860321045,0.0568389892578125,0.0,0.020932691437857556,0.027677450861249713,0.756308503365992,43.06239489910316
2.59902286529541,0.0,-0.018640995025634766,0.020932691437857556,0.023311904498509062,0.8979399962451086,47.311295300251665
2.611857414245605,0.012834548950194868,0.0,0.015497531209673263,0.023311904498509062,0.6647904383215204,39.93237965685202
2.8288249969482417,0.21696758270263672,0.0,0.03099521568843303,0.022220492362976168,1.3948932895869277,58.24448611768917
2.9642000198364262,0.13537502288818448,0.0,0.040664860180446204,0.020408800670078917,1.9925159169232536,66.58330221921938
2.9275290966033936,0.0,-0.03667092323303267,0.040664860180446204,0.018116882869175597,2.2445837109006295,69.17940515326015
2.8914709091186523,0.0,-0.03605818748474121,0.03883140427725662,0.020692467689514254,1.8765961053999438,65.23669074977886
2.9672555923461914,0.07578468322753906,0.0,0.04424459593636655,0.0173091888427735,2.5561334120424974,71.87957019234436
2.901554584503174,0.0,-0.06570100784301758,0.04424459593636655,0.01794220720018669,2.465950562420558,71.14788621504117
2.7218687534332275,0.0,-0.1796858310699463,0.04424459593636655,0.029248986925397662,1.5126881505064302,60.201985280248536
2.7044506072998047,0.0,-0.01741814613342285,0.04424459593636655,0.028987033026559077,1.5263582131992566,60.41733136752413
2.652194738388061,0.0,-0.05225586891174361,0.04422274657658171,0.032719595091683616,1.3515676600723543,57.47517636939983
2.6188864707946777,0.0,-0.033308267593383345,0.04422274657658171,0.03367996215820316,1.3130283926346613,56.76663532603907
2.649444818496704,0.030558347702026367,0.0,0.037739941052028145,0.03367996215820316,1.120545827063411,52.842330156815
2.635693311691284,0.0,-0.013751506805419922,0.037739941052028145,0.032392195292881586,1.1650936502078253,53.812621458475434
2.6091067790985107,0.0,-0.026586532592773438,0.033680013247898676,0.03429123333522255,0.9821756166846278,49.55038334733465
2.626219749450684,0.017112970352173296,0.0,0.034902368273053916,0.03295973369053435,1.0589396322421583,51.431310353134876
2.6143019199371342,0.0,-0.011917829513549805,0.033985614776611425,0.03381100722721648,1.0051642220600394,50.1287730452006
2.6198031902313232,0.005501270294189009,0.0,0.018880878176008014,0.03381100722721648,0.558424008167662,35.83261071704334
2.589550256729126,0.0,-0.030252933502197266,0.009211233683994837,0.035971931048801996,0.25606725620312804,20.386428747229246
2.589855194091797,0.00030493736267089844,0.0,0.009233014924185616,0.03335257938929966,0.27683061080270743,21.68107566192134
2.565102815628052,0.0,-0.024752378463744673,0.009233014924185616,0.032545021602085625,0.283699763271748,22.10016480401042
2.5715198516845703,0.006417036056518111,0.0,0.004278182983398405,0.032545021602085625,0.13145429847016113,11.618171290515264
2.632637023925781,0.06111717224121049,0.0,0.008643695286342012,0.027852092470441514,0.3103427613388572,23.684090185819855
2.633554458618164,0.0009174346923832566,0.0,0.00870922633579796,0.015017390251159637,0.5799427324015527,36.70656666903522
2.544628858566284,0.0,-0.08892560005187988,0.00870922633579796,0.020125065531049424,0.4327551789762453,30.20440514376395
2.5938282012939453,0.04919934272766113,0.0,0.01222346510205947,0.01639250346592488,0.7456740898343198,42.715538609219486
2.5883264541625977,0.0,-0.005501747131347656,0.01222346510205947,0.014406323432922332,0.8484791528507237,45.90147265346215
2.60666298866272,0.018336534500122514,0.0,0.011350478444780623,0.014406323432922332,0.7878816894282493,44.06788738242561
2.603911638259888,0.0,-0.0027513504028320312,0.011350478444780623,0.013620597975594626,0.8333318746444465,45.45450205550272
2.592299699783325,0.0,-0.011611938476562944,0.011350478444780623,0.012550984110151018,0.9043496784925855,47.488635553972216
2.624997615814209,0.03269791603088379,0.0,0.0124636888504028,0.012550984110151018,0.9930447478076548,49.82551189078931
2.7258410453796387,0.10084342956542969,0.0,0.019666790962219207,0.011699710573468889,1.680963886988542,62.69998246327464
2.735314130783081,0.009473085403442383,0.0,0.01995049204145159,0.011699710573468889,1.705212442322528,63.0343264597193
2.7218687534332275,0.0,-0.013445377349853516,0.01995049204145159,0.010499170848301478,1.9001969136142893,65.51958264262208
2.704756498336792,0.0,-0.017112255096435547,0.019928710801260813,0.011721474783761161,1.7001880026965457,62.965541695565314
2.564797163009644,0.0,-0.139959335327148,0.019928710801260813,0.01995054313114711,0.9989056774172622,49.972626957962525
2.585577249526977,0.020780086517333096,0.0,0.02095464297703331,0.01995054313114711,1.050329449142594,51.22735029640336
2.6604456901550293,0.0748684406280522,0.0,0.02193687643323629,0.01995054313114711,1.0995628684909378,52.37103803808691
2.6100239753723145,0.0,-0.050421714782714844,0.021871345383780345,0.023552094187055315,0.928636970032213,48.149910245508906
2.6378321647644043,0.027808189392089844,0.0,0.023857644626072476,0.017200265611921037,1.3870509423725055,58.107303776010184
2.694977283477783,0.057145118713378906,0.0,0.024425200053623745,0.017200265611921037,1.4200478413946875,58.678502842171326
2.680615186691284,0.0,-0.014362096786499023,0.024425200053623745,0.017833147730146135,1.369651641046748,57.79970428234468
2.689170837402344,0.008555650711060014,0.0,0.023726565497262136,0.017833147730146135,1.3304754637989928,57.09030129114238
2.688253879547119,0.0,-0.0009169578552250535,0.023726565497262136,0.017702119691031352,1.3403234138837636,57.270862904349556
2.7463159561157227,0.058062076568603516,0.0,0.027873856680733815,0.016872695514134,1.6520097015550546,62.29274729222779
